id,title,releaseTear,img,genres,rating,ratingCount,clasification,duration,members
"tt1291584","Warrior",2011,"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg","Acción, Drama, Deporte",8.1,517626,"12",8400,"Dirección:  | Reparto principal:  /  /  / "
"tt1205489","Gran Torino",2008,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_.jpg","Drama",8.1,843948,"13",6960,"Dirección:  | Reparto principal:  /  /  / "
"tt0405159","Million Dollar Baby",2004,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_.jpg","Drama, Deporte",8.1,750357,"13",7920,"Dirección:  | Reparto principal:  /  /  / "
"tt0052618","Ben-Hur",1959,"https://m.media-amazon.com/images/M/MV5BMWE0MDI3MzMtNzMwNS00OTg3LTlhNDYtNjljYzI5ZDk2NWQzXkEyXkFqcGc@._V1_.jpg","Aventura, Drama",8.1,265154,"A",12720,"Dirección:  | Reparto principal:  /  /  / "
"tt1392190","Mad Max: Furia en la carretera",2015,"https://m.media-amazon.com/images/M/MV5BMmRlNzFmMzYtMGRiZC00ZWE4LWIwM2UtMWUyMzAyMzQ4YTc3XkEyXkFqcGc@._V1_.jpg","Acción, Aventura, Ciencia ficción",8.1,1174146,"16",7200,"Dirección:  | Reparto principal:  /  /  / "
"tt0096283","Mi vecino Totoro",1988,"https://m.media-amazon.com/images/M/MV5BNzhjNTQ5N2UtZjAxMS00NDVlLTg2ZWMtMDAzZDY0NGEyYzU4XkEyXkFqcGc@._V1_.jpg","Animación, Aventura, Comedia",8.1,412655,"A",5160,"Dirección:  | Reparto principal:  /  /  / "
"tt0072684","Barry Lyndon",1975,"https://m.media-amazon.com/images/M/MV5BNTc2NTM3YTUtMWY2OC00N2ZiLTlmNjEtNzc3MWUyMDQxODk1XkEyXkFqcGc@._V1_.jpg","Aventura, Drama, Bélico",8.1,195738,"18",11100,"Dirección:  | Reparto principal:  /  /  / "
"tt0097165","El club de los poetas muertos",1989,"https://m.media-amazon.com/images/M/MV5BMTYyZGU5ZTUtMTk0ZS00MGM5LTk5NDktZmZlNTk1ZjJmNWE5XkEyXkFqcGc@._V1_.jpg","Comedia, Drama",8.1,598759,"13",7680,"Dirección:  | Reparto principal:  /  /  / "
"tt0118849","Children of Heaven",1997,"https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_.jpg","Drama, Familiar, Deporte",8.2,86836,"13",5340,"Dirección:  | Reparto principal:  /  /  / "
"tt2119532","Hasta el último hombre (Hacksaw Ridge)",2016,"https://m.media-amazon.com/images/M/MV5BNGI0M2ZlNGQtMTI3Yi00MTU4LTgzZTEtMDQ5Mzg0ZmMzMDVjXkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Historia",8.1,645258,"16",8340,"Dirección:  | Reparto principal:  /  /  / "
"tt10872600","Spider-Man: No Way Home",2021,"https://m.media-amazon.com/images/M/MV5BYTA1NTYyZDMtMjliYy00YTlhLTgzNDAtODc3ZTE5OWZkMjY1XkEyXkFqcGc@._V1_.jpg","Acción, Aventura, Fantasía",8.2,965329,"7",8880,"Dirección:  | Reparto principal:  /  /  / "
"tt2278388","El gran hotel Budapest",2014,"https://m.media-amazon.com/images/M/MV5BMDAyM2NiMzktNWM3ZC00MDk2LTg0NjItMzNkM2IxODhlZTE4XkEyXkFqcGc@._V1_.jpg","Comedia, Drama",8.1,934466,"12",5940,"Dirección:  | Reparto principal:  /  /  / "
"tt2024544","12 años de esclavitud",2013,"https://m.media-amazon.com/images/M/MV5BY2YyMGQ4MzctZmJmZC00MjBiLWIxZTktZGVmMzUyZDU5YWZkXkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Historia",8.1,768968,"16",8040,"Dirección:  | Reparto principal:  /  /  / "
"tt0112471","Antes de amanecer",1995,"https://m.media-amazon.com/images/M/MV5BMTIxMmRiMTAtMzY2ZC00Njg2LWEwMzAtMzVmOTgwZTZiNzZkXkEyXkFqcGc@._V1_.jpg","Comedia, Drama, Romance",8.1,362812,"T",6060,"Dirección:  | Reparto principal:  /  /  / "
"tt0083658","Blade Runner",1982,"https://m.media-amazon.com/images/M/MV5BMTU2NjUzNTE0N15BMl5BanBnXkFtZTcwMzA3MjI4OQ@@._V1_.jpg","Acción, Drama, Ciencia ficción",8.1,858938,"14",7020,"Dirección:  | Reparto principal:  /  /  / "
"tt0353969","Memories of Murder (Crónica de un asesino en serie)",2003,"https://m.media-amazon.com/images/M/MV5BM2I2YzhmNDMtM2NlMi00MWMwLWIyN2ItM2ZmNjA5NDZiMDQ4XkEyXkFqcGc@._V1_.jpg","Crimen, Drama, Misterio",8.1,246496,"18",7860,"Dirección:  | Reparto principal:  /  /  / "
"tt2267998","Perdida",2014,"https://m.media-amazon.com/images/M/MV5BZmM0NjJjNDktYTcyMC00YzM1LWI3YWUtMzVmZjhhZGViM2FhXkEyXkFqcGc@._V1_.jpg","Drama, Misterio, Suspense",8.1,1130098,"16",8940,"Dirección:  | Reparto principal:  /  /  / "
"tt0382932","Ratatouille",2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg","Animación, Aventura, Comedia",8.1,896864,"A",6660,"Dirección:  /  | Reparto principal:  /  /  / "
"tt0892769","Cómo entrenar a tu dragón",2010,"https://m.media-amazon.com/images/M/MV5BMjEyZGViY2ItZmRjOC00NmI5LTlhNDMtYjc1MjIxNWM1ZThkXkEyXkFqcGc@._V1_.jpg","Animación, Acción, Aventura",8.1,858884,"7/i",5880,"Dirección:  /  | Reparto principal:  /  /  / "
"tt0198781","Monstruos, S.A.",2001,"https://m.media-amazon.com/images/M/MV5BNzQ0YTVhNjgtODlhYy00YTA2LTk0ZDgtMzc3Yzc2YzFmYzFmXkEyXkFqcGc@._V1_.jpg","Animación, Aventura, Comedia",8.1,1036791,"A",5520,"Dirección:  /  /  | Reparto principal:  /  /  / "
"tt0107207","En el nombre del padre",1993,"https://m.media-amazon.com/images/M/MV5BOTc1OThmNjYtYTIyNS00MWRlLTk0M2UtM2JkZDU1ZTIxNTBhXkEyXkFqcGc@._V1_.jpg","Biografía, Crimen, Drama",8.1,197610,"13",7980,"Dirección:  | Reparto principal:  /  /  / "
"tt0073195","Tiburón",1975,"https://m.media-amazon.com/images/M/MV5BZWU0NzZmZDEtYjYzMS00MWVkLWE5N2YtNjQ2MTdkMWE4ZGE4XkEyXkFqcGc@._V1_.jpg","Aventura, Terror, Suspense",8.1,706664,"14",7440,"Dirección:  | Reparto principal:  /  /  / "
"tt3011894","Relatos salvajes",2014,"https://m.media-amazon.com/images/M/MV5BODljMzFmMTAtMGM3YS00OWFlLWI3MjctNjVkOTFiNDViMDVhXkEyXkFqcGc@._V1_.jpg","Comedia, Drama, Suspense",8.1,230719,"16",7320,"Dirección:  | Reparto principal:  /  /  / "
"tt0015864","La quimera del oro",1925,"https://m.media-amazon.com/images/M/MV5BYTcyZWYzNDMtYTU2MC00Zjk4LTkyMDUtNzU2NGY5ZThmNDQyXkEyXkFqcGc@._V1_.jpg","Aventura, Comedia, Drama",8.1,125207,"A",5700,"Dirección:  | Reparto principal:  /  /  / "
"tt1950186","Le Mans '66",2019,"https://m.media-amazon.com/images/M/MV5BZGUxY2ZlNDgtZjI5OC00ZDE5LThkNjYtNTYzNDhhNDI3ZTJiXkEyXkFqcGc@._V1_.jpg","Acción, Biografía, Drama",8.1,534156,"7",9120,"Dirección:  | Reparto principal:  /  /  / "
"tt0015324","El moderno Sherlock Holmes",1924,"https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg","Acción, Comedia, Romance",8.2,63022,"A",2700,"Dirección:  | Reparto principal:  /  /  / "
"tt0978762","Mary and Max",2009,"https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_.jpg","Animación, Comedia, Drama",8.1,197477,"16",5520,"Dirección:  | Reparto principal:  /  /  / "
"tt0077416","El cazador",1978,"https://m.media-amazon.com/images/M/MV5BODQ1NmNmNWItNGNjYy00NDk3LWI3NjItMzkwODYyYWJhYzQwXkEyXkFqcGc@._V1_.jpg","Drama, Bélico",8.1,377965,"18",10980,"Dirección:  | Reparto principal:  /  /  / "
"tt0046268","El salario del miedo",1953,"https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_.jpg","Aventura, Drama, Suspense",8.1,71290,"Not Rated",9360,"Dirección:  | Reparto principal:  /  /  / "
"tt0017925","El maquinista de La General",1926,"https://m.media-amazon.com/images/M/MV5BMjE1NTEzMzUzNV5BMl5BanBnXkFtZTgwNzY1NjYxMjE@._V1_.jpg","Acción, Aventura, Comedia",8.1,103594,"A",4680,"Dirección:  /  | Reparto principal:  /  /  / "
"tt0031679","Caballero sin espada",1939,"https://m.media-amazon.com/images/M/MV5BYjJiYmVjZGMtNTkzYi00OGI3LWEyODUtNmEzMTMxMjJiODI4XkEyXkFqcGc@._V1_.jpg","Comedia, Drama",8.1,126901,"A",7740,"Dirección:  | Reparto principal:  /  /  / "
"tt0047296","La ley del silencio",1954,"https://m.media-amazon.com/images/M/MV5BMjE0MDM3OTcxMl5BMl5BanBnXkFtZTgwNjM2OTI3MjE@._V1_.jpg","Crimen, Drama, Suspense",8.1,173803,"7",6480,"Dirección:  | Reparto principal:  /  /  / "
"tt3315342","Logan",2017,"https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_.jpg","Acción, Drama, Ciencia ficción",8.1,897797,"16",8220,"Dirección:  | Reparto principal:  /  /  / "
"tt0075148","Rocky",1976,"https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_.jpg","Drama, Deporte",8.1,665811,"18",7200,"Dirección:  | Reparto principal:  /  /  / "
"tt0050986","Fresas salvajes",1957,"https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_.jpg","Drama, Romance",8.1,121534,"7",5520,"Dirección:  | Reparto principal:  /  /  / "
"tt0046438","Cuentos de Tokio",1953,"https://m.media-amazon.com/images/M/MV5BZWZlY2Y5YzMtODc0Mi00NTlhLTk3OTYtMmFiZWM3Mjk0MTk4XkEyXkFqcGc@._V1_.jpg","Drama",8.1,74927,"A",8220,"Dirección:  | Reparto principal:  /  /  / "
"tt0041959","El tercer hombre",1949,"https://m.media-amazon.com/images/M/MV5BNTA3YWNlZjEtNmVkZS00Y2I4LWI3NjgtYzI2OTVhZGVlNzNhXkEyXkFqcGc@._V1_.jpg","Drama, Cine negro, Misterio",8.1,190944,"A",6240,"Dirección:  | Reparto principal:  /  /  / "
"tt1895587","Spotlight",2015,"https://m.media-amazon.com/images/M/MV5BZmQ3OGM0MzYtMTUxNi00YzYyLWEyYjEtNmNiZWVjMzMwMTkwXkEyXkFqcGc@._V1_.jpg","Biografía, Crimen, Drama",8.1,522239,"12",7740,"Dirección:  | Reparto principal:  /  /  / "
"tt0325980","Piratas del Caribe: La maldición de la Perla Negra",2003,"https://m.media-amazon.com/images/M/MV5BNGVlZmE3ZWUtODUxMS00YjE4LWIzMjAtNGQwZTBiZjM4OTliXkEyXkFqcGc@._V1_.jpg","Acción, Aventura, Fantasía",8.1,1277383,"7",8580,"Dirección:  | Reparto principal:  /  /  / "
"tt26548265","Maharaja",2024,"https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_.jpg","Acción, Crimen, Drama",8.4,71883,"",8460,"Dirección:  | Reparto principal:  /  /  / "
"tt0088247","Terminator",1984,"https://m.media-amazon.com/images/M/MV5BMjllZWY0OGEtNWY4MC00MTAxLWJmZDgtYTIwZjg0ZmViZDViXkEyXkFqcGc@._V1_.jpg","Acción, Aventura, Ciencia ficción",8.1,972199,"18",6420,"Dirección:  | Reparto principal:  /  /  / "
"tt0118715","El gran Lebowski",1998,"https://m.media-amazon.com/images/M/MV5BMjI1ODdiN2EtODM5Zi00MTU0LWFjOGEtOGRmY2Y4MmZlYzhlXkEyXkFqcGc@._V1_.jpg","Comedia, Crimen",8.1,895745,"13",7020,"Dirección:  /  | Reparto principal:  /  /  / "
"tt0113247","El odio",1995,"https://m.media-amazon.com/images/M/MV5BNzY5YzNmNzMtNWI2OS00OWQwLWIzNWMtODE0YzJlMDIxMWE5XkEyXkFqcGc@._V1_.jpg","Crimen, Drama",8.1,214669,"18",5880,"Dirección:  | Reparto principal:  /  /  / "
"tt0050976","El séptimo sello",1957,"https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_.jpg","Drama, Fantasía",8.1,210396,"16",5760,"Dirección:  | Reparto principal:  /  /  / "
"tt3170832","La habitación",2015,"https://m.media-amazon.com/images/M/MV5BNGJmYWFkYjQtNzU5MS00OThjLThiNzEtYTgwZWE3YzMwYmUxXkEyXkFqcGc@._V1_.jpg","Drama, Suspense",8.1,470559,"12",7080,"Dirección:  | Reparto principal:  /  /  / "
"tt15097216","Jai Bhim",2021,"https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_.jpg","Crimen, Drama",8.6,227819,"Not Rated",9840,"Dirección:  | Reparto principal:  /  /  / "
"tt0395169","Hotel Rwanda",2004,"https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Historia",8.1,385605,"13",7260,"Dirección:  | Reparto principal:  /  /  / "
"tt0091763","Platoon",1986,"https://m.media-amazon.com/images/M/MV5BMzFmNmIzOGYtOGYwOS00NDA5LTg1ZDUtMDI5ZGU0MDJkNDVjXkEyXkFqcGc@._V1_.jpg","Drama, Bélico",8.1,459399,"18",7200,"Dirección:  | Reparto principal:  /  /  / "
"tt0036868","Los mejores años de nuestra vida",1946,"https://m.media-amazon.com/images/M/MV5BN2YzODE5YzgtNTQ5MS00ZmVjLTkxZjktN2M0ODBiYTNjNmYyXkEyXkFqcGc@._V1_.jpg","Drama, Romance, Bélico",8.1,75415,"A",10200,"Dirección:  | Reparto principal:  /  /  / "
"tt0381681","Antes del atardecer",2004,"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_.jpg","Drama, Romance",8.1,304853,"13",4800,"Dirección:  | Reparto principal:  /  /  / "
"tt0059742","Sonrisas y lágrimas",1965,"https://m.media-amazon.com/images/M/MV5BMTM2Y2QzNzUtODI5Zi00NmEzLWEyOWUtMDhhOGU4NGFkOTYyXkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Familiar",8.1,279203,"A",10320,"Dirección:  | Reparto principal:  /  /  / "
"tt0070047","El exorcista",1973,"https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_.jpg","Terror",8.1,481838,"18",7320,"Dirección:  | Reparto principal:  /  /  / "
"tt0317705","Los Increíbles",2004,"https://m.media-amazon.com/images/M/MV5BNGNhMDYxNjktZjM1OS00MjI4LTgxYTAtZjIzODQ4NDVjYzU4XkEyXkFqcGc@._V1_.jpg","Animación, Acción, Aventura",8,863625,"A",6900,"Dirección:  | Reparto principal:  /  /  / "
"tt1028532","Siempre a tu lado (Hachiko)",2009,"https://m.media-amazon.com/images/M/MV5BYjkxMjdlNjItZGEzMy00ZDAwLTg3MGEtZWYzYjAyZTdkYjAyXkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Familiar",8.1,331244,"A",5580,"Dirección:  | Reparto principal:  /  /  / "
"tt0032138","El mago de Oz",1939,"https://m.media-amazon.com/images/M/MV5BN2Y2ZjUzMDMtZDBkNS00OGE3LTk1NTEtZmRmODJlNzIxNDhiXkEyXkFqcGc@._V1_.jpg","Aventura, Familiar, Fantasía",8.1,453785,"16",6120,"Dirección:  /  /  /  /  | Reparto principal:  /  /  / "
"tt1979320","Rush",2013,"https://m.media-amazon.com/images/M/MV5BZTQ5NTIyNTEtMDlkNy00MTdmLWJlODktZjQ0NTU4ZjcyMDA3XkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Deporte",8.1,540597,"12",7380,"Dirección:  | Reparto principal:  /  /  / "
"tt0019254","La pasión de Juana de Arco",1928,"https://m.media-amazon.com/images/M/MV5BNTE1MDliZjgtYTU2Yy00YjAxLTljYTItNDE2ZGYwYTY1MGQ1XkEyXkFqcGc@._V1_.jpg","Biografía, Drama, Historia",8.1,65849,"13",6600,"Dirección:  | Reparto principal:  /  /  / "
"tt0092005","Cuenta conmigo",1986,"https://m.media-amazon.com/images/M/MV5BMjc4OTViZGEtNmIwYi00ZGM0LTliNTAtMTliNDhjMGE3NTE2XkEyXkFqcGc@._V1_.jpg","Aventura, Comedia, Drama",8.1,468687,"A",5340,"Dirección:  | Reparto principal:  /  /  / "
"tt0476735","Mi padre y mi hijo",2005,"https://m.media-amazon.com/images/M/MV5BZDE3MTBkNmQtNGFjMC00YTcwLWExY2ItN2MyMGZkNWJlMmFmXkEyXkFqcGc@._V1_.jpg","Drama, Familiar",8.2,98158,"Not Rated",6720,"Dirección:  | Reparto principal:  /  /  / "
"tt5323662","A Silent Voice",2016,"https://m.media-amazon.com/images/M/MV5BNTY4ZWIxNTctYmFlOC00YjI5LThjN2ItZDllMzIxYjQ3Y2ViXkEyXkFqcGc@._V1_.jpg","Animación, Drama",8.1,124944,"16",7800,"Dirección:  | Reparto principal:  /  /  / "
"tt0129167","El gigante de hierro",1999,"https://m.media-amazon.com/images/M/MV5BYzVmNmZmM2EtMWJiZi00ZmFiLTljMjEtYjk3OWYyZWZhNmI0XkEyXkFqcGc@._V1_.jpg","Animación, Acción, Aventura",8.1,248001,"A",5160,"Dirección:  | Reparto principal:  /  /  / "
"tt0074958","Network, un mundo implacable",1976,"https://m.media-amazon.com/images/M/MV5BZjI4ZjU5NDktZTU5YS00ZmQxLWI5YWYtMTJhY2ViMTcwMmJkXkEyXkFqcGc@._V1_.jpg","Drama",8.1,180911,"18",7260,"Dirección:  | Reparto principal:  /  /  / "
"tt4016934","La doncella",2016,"https://m.media-amazon.com/images/M/MV5BNTE4MTFkMWYtZDE4ZC00NDg2LTg5MzYtMTU2ZWExMGIyMWQ5XkEyXkFqcGc@._V1_.jpg","Drama, Romance, Suspense",8.1,191216,"16",8700,"Dirección:  | Reparto principal:  /  /  / "
"tt0058946","La batalla de Argel",1966,"https://m.media-amazon.com/images/M/MV5BYTEyYWEzZmMtYTMyNi00NDI0LWIzZTAtOTE1NDIzOTQxNjJiXkEyXkFqcGc@._V1_.jpg","Drama, Bélico",8.1,71957,"18",7260,"Dirección:  | Reparto principal:  /  /  / "
"tt0032551","Las uvas de la ira",1940,"https://m.media-amazon.com/images/M/MV5BMjc4N2RjNWYtYTA2YS00NzA3LWJhNmEtNTJmYmY4ZmJlMzQ1XkEyXkFqcGc@._V1_.jpg","Drama",8.1,105958,"A",7740,"Dirección:  | Reparto principal:  /  /  / "
"tt0035446","Ser o no ser",1942,"https://m.media-amazon.com/images/M/MV5BMjM0ZGQ0YTYtOTc4Ny00ZDc2LWE2NTUtMTJiYmVlZWIxOTY3XkEyXkFqcGc@._V1_.jpg","Comedia, Romance, Bélico",8.1,47733,"14",5940,"Dirección:  | Reparto principal:  /  /  / "
"tt0758758","Hacia rutas salvajes",2007,"https://m.media-amazon.com/images/M/MV5BYmVmYmVmNzMtZTk3YS00ZjRlLTk0ZmItNGNlMjZkZWUxN2QxXkEyXkFqcGc@._V1_.jpg","Aventura, Biografía, Drama",8,682816,"7",8880,"Dirección:  | Reparto principal:  /  /  / "
"tt0107048","Atrapado en el tiempo",1993,"https://m.media-amazon.com/images/M/MV5BMjJiY2NhMTAtNDcyMS00NjU1LWE1ODAtYzc5MTE3MTE5ZTFkXkEyXkFqcGc@._V1_.jpg","Comedia, Drama, Fantasía",8,721422,"T",6060,"Dirección:  | Reparto principal:  /  /  / "
"tt1454029","Criadas y señoras",2011,"https://m.media-amazon.com/images/M/MV5BYjQ0ZDQyNTItNDZmZS00ZmVlLTk4NzktOGM2NGQ1NzM4MjVkXkEyXkFqcGc@._V1_.jpg","Drama",8.1,516412,"A",8760,"Dirección:  | Reparto principal:  /  /  / "
"tt1954470","Gangs of Wasseypur",2012,"https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_.jpg","Acción, Comedia, Crimen",8.2,109017,"16",19260,"Dirección:  | Reparto principal:  /  /  / "
"tt4430212","Drishyam",2015,"https://m.media-amazon.com/images/M/MV5BM2NmMGFjYTYtNWEwNS00MTM4LWE2ZTktNzZjMTE0OTQyNjFiXkEyXkFqcGc@._V1_.jpg","Crimen, Drama, Misterio",8.2,102729,"Not Rated",9780,"Dirección:  | Reparto principal:  /  /  / "
"tt11032374","Guardianes de la noche - Kimetsu no Yaiba - La película: Tren Infinito",2020,"https://m.media-amazon.com/images/M/MV5BZWEyNGI0ZDMtZTI0Yi00OTU5LWJjNGYtODFhNjdhMDg4MGJlXkEyXkFqcGc@._V1_.jpg","Animación, Acción, Aventura",8.2,86542,"16",7020,"Dirección:  | Reparto principal:  /  /  / "
